Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2025-01-09T04:00:00.000000,Great Britain,Great Britain,GB,152.19,224.06,59.52,37.72,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-09T05:00:00.000000,Great Britain,Great Britain,GB,151.01,222.11,59.79,39.29,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-09T06:00:00.000000,Great Britain,Great Britain,GB,169.9,245.08,54.67,36.63, nationalgrideso.com; elexon.co.uk,false,""
2025-01-09T07:00:00.000000,Great Britain,Great Britain,GB,185.22,262.91,50.72,34.71,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-09T08:00:00.000000,Great Britain,Great Britain,GB,191.91,270.09,50.04,34.76,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-09T09:00:00.000000,Great Britain,Great Britain,GB,184.39,260.95,52.27,37.99,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-09T10:00:00.000000,Great Britain,Great Britain,GB,169.61,243.48,55.44,41.83,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-09T11:00:00.000000,Great Britain,Great Britain,GB,167.47,241.62,55.78,42.24, nationalgrideso.com; elexon.co.uk,false,""
2025-01-09T12:00:00.000000,Great Britain,Great Britain,GB,164.74,238.41,56.18,42.7,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-09T13:00:00.000000,Great Britain,Great Britain,GB,160.31,232.4,57.11,43.55,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-09T14:00:00.000000,Great Britain,Great Britain,GB,161.82,233.23,56.72,42.96,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-09T15:00:00.000000,Great Britain,Great Britain,GB,165.31,236.55,55.88,41.47,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-09T16:00:00.000000,Great Britain,Great Britain,GB,173.56,246.22,54.21,40.57,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-09T17:00:00.000000,Great Britain,Great Britain,GB,184.15,258.94,52.45,39.43,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-09T18:00:00.000000,Great Britain,Great Britain,GB,182.15,256.83,52.64,39.77,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-09T19:00:00.000000,Great Britain,Great Britain,GB,177.42,251.55,53.15,39.56, nationalgrideso.com; elexon.co.uk,false,""
2025-01-09T20:00:00.000000,Great Britain,Great Britain,GB,169.92,242.81,54.76,41.0,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-09T21:00:00.000000,Great Britain,Great Britain,GB,154.66,223.79,59.02,43.29,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-09T22:00:00.000000,Great Britain,Great Britain,GB,145.85,213.63,61.73,44.33, nationalgrideso.com; elexon.co.uk,false,""
2025-01-09T23:00:00.000000,Great Britain,Great Britain,GB,137.02,203.14,64.09,45.06, nationalgrideso.com; elexon.co.uk,false,""
2025-01-10T00:00:00.000000,Great Britain,Great Britain,GB,144.84,209.7,62.15,41.77, nationalgrideso.com; elexon.co.uk,false,""
2025-01-10T01:00:00.000000,Great Britain,Great Britain,GB,154.09,222.28,59.59,39.94, nationalgrideso.com; elexon.co.uk,false,""
2025-01-10T02:00:00.000000,Great Britain,Great Britain,GB,146.64,216.28,61.58,40.48, nationalgrideso.com; elexon.co.uk,false,""
2025-01-10T03:00:00.000000,Great Britain,Great Britain,GB,147.46,217.34,61.48,40.01,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-10T04:00:00.000000,Great Britain,Great Britain,GB,156.35,229.1,58.98,36.98, nationalgrideso.com; elexon.co.uk,false,""
2025-01-10T05:00:00.000000,Great Britain,Great Britain,GB,195.63,280.94,47.94,31.04, nationalgrideso.com; elexon.co.uk,false,""
2025-01-10T06:00:00.000000,Great Britain,Great Britain,GB,217.67,307.79,42.08,27.77,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-10T07:00:00.000000,Great Britain,Great Britain,GB,214.84,302.06,43.01,26.53, nationalgrideso.com; elexon.co.uk,false,""
2025-01-10T08:00:00.000000,Great Britain,Great Britain,GB,226.15,315.23,40.82,25.27,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-10T09:00:00.000000,Great Britain,Great Britain,GB,223.58,311.7,41.81,27.3,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-10T10:00:00.000000,Great Britain,Great Britain,GB,217.36,304.33,43.48,29.49,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-10T11:00:00.000000,Great Britain,Great Britain,GB,210.94,297.13,44.84,30.92, nationalgrideso.com; elexon.co.uk,false,""
2025-01-10T12:00:00.000000,Great Britain,Great Britain,GB,209.69,296.27,44.79,30.57,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-10T13:00:00.000000,Great Britain,Great Britain,GB,213.17,300.43,43.9,29.24, nationalgrideso.com; elexon.co.uk,false,""
2025-01-10T14:00:00.000000,Great Britain,Great Britain,GB,214.81,301.81,43.5,28.35,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-10T15:00:00.000000,Great Britain,Great Britain,GB,221.02,309.2,41.96,26.74,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-10T16:00:00.000000,Great Britain,Great Britain,GB,231.3,321.41,39.87,25.29, nationalgrideso.com; elexon.co.uk,false,""
2025-01-10T17:00:00.000000,Great Britain,Great Britain,GB,235.75,326.27,39.32,24.47,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-10T18:00:00.000000,Great Britain,Great Britain,GB,233.33,323.32,39.75,24.22,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-10T19:00:00.000000,Great Britain,Great Britain,GB,230.91,320.91,40.0,23.66, nationalgrideso.com; elexon.co.uk,false,""
2025-01-10T20:00:00.000000,Great Britain,Great Britain,GB,226.3,315.91,40.74,23.53, nationalgrideso.com; elexon.co.uk,false,""
2025-01-10T21:00:00.000000,Great Britain,Great Britain,GB,221.99,311.48,41.11,22.85,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-10T22:00:00.000000,Great Britain,Great Britain,GB,214.84,303.18,42.99,23.51, nationalgrideso.com; elexon.co.uk,false,""
2025-01-10T23:00:00.000000,Great Britain,Great Britain,GB,198.79,283.75,47.49,25.66,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-11T00:00:00.000000,Great Britain,Great Britain,GB,189.55,272.31,50.03,26.83,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-11T01:00:00.000000,Great Britain,Great Britain,GB,188.51,270.41,50.24,26.55,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-11T02:00:00.000000,Great Britain,Great Britain,GB,183.68,264.67,51.56,27.09, nationalgrideso.com; elexon.co.uk,false,""
2025-01-11T03:00:00.000000,Great Britain,Great Britain,GB,180.95,261.38,52.17,27.35,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-11T04:00:00.000000,Great Britain,Great Britain,GB,175.63,254.88,53.4,28.63,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-11T05:00:00.000000,Great Britain,Great Britain,GB,177.56,257.48,52.8,28.65, nationalgrideso.com; elexon.co.uk,false,""
2025-01-11T06:00:00.000000,Great Britain,Great Britain,GB,193.11,277.41,48.49,28.13,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-11T07:00:00.000000,Great Britain,Great Britain,GB,205.94,292.94,44.85,26.84, nationalgrideso.com; elexon.co.uk,false,""
2025-01-11T08:00:00.000000,Great Britain,Great Britain,GB,218.66,307.71,41.59,24.67,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-11T09:00:00.000000,Great Britain,Great Britain,GB,205.71,290.43,45.24,27.58, nationalgrideso.com; elexon.co.uk,false,""
2025-01-11T10:00:00.000000,Great Britain,Great Britain,GB,196.9,279.63,47.45,30.86, nationalgrideso.com; elexon.co.uk,false,""
2025-01-11T11:00:00.000000,Great Britain,Great Britain,GB,193.32,275.24,48.5,32.28,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-11T12:00:00.000000,Great Britain,Great Britain,GB,192.84,274.83,48.66,32.12,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-11T13:00:00.000000,Great Britain,Great Britain,GB,196.52,279.3,47.67,30.83,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-11T14:00:00.000000,Great Britain,Great Britain,GB,207.0,292.43,44.76,27.49, nationalgrideso.com; elexon.co.uk,false,""
2025-01-11T15:00:00.000000,Great Britain,Great Britain,GB,217.96,305.3,42.03,24.2, nationalgrideso.com; elexon.co.uk,false,""
2025-01-11T16:00:00.000000,Great Britain,Great Britain,GB,220.04,307.26,41.85,24.57, nationalgrideso.com; elexon.co.uk,false,""
2025-01-11T17:00:00.000000,Great Britain,Great Britain,GB,226.76,314.28,41.37,25.04,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-11T18:00:00.000000,Great Britain,Great Britain,GB,225.77,313.35,41.4,25.08,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-11T19:00:00.000000,Great Britain,Great Britain,GB,222.39,310.03,41.47,24.55,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-11T20:00:00.000000,Great Britain,Great Britain,GB,220.24,307.94,41.47,23.68, nationalgrideso.com; elexon.co.uk,false,""
2025-01-11T21:00:00.000000,Great Britain,Great Britain,GB,213.36,300.13,43.2,24.41, nationalgrideso.com; elexon.co.uk,false,""
2025-01-11T22:00:00.000000,Great Britain,Great Britain,GB,202.74,287.37,46.21,25.65, nationalgrideso.com; elexon.co.uk,false,""
2025-01-11T23:00:00.000000,Great Britain,Great Britain,GB,188.3,269.46,50.5,27.89, nationalgrideso.com; elexon.co.uk,false,""
2025-01-12T00:00:00.000000,Great Britain,Great Britain,GB,182.86,262.53,52.25,28.63,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-12T01:00:00.000000,Great Britain,Great Britain,GB,181.1,260.81,52.36,28.34, nationalgrideso.com; elexon.co.uk,false,""
2025-01-12T02:00:00.000000,Great Britain,Great Britain,GB,183.09,263.95,51.93,26.85, nationalgrideso.com; elexon.co.uk,false,""
2025-01-12T03:00:00.000000,Great Britain,Great Britain,GB,184.97,267.0,51.27,25.61, nationalgrideso.com; elexon.co.uk,false,""
2025-01-12T04:00:00.000000,Great Britain,Great Britain,GB,184.45,266.48,51.41,25.63,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-12T05:00:00.000000,Great Britain,Great Britain,GB,180.94,262.3,52.21,26.08, nationalgrideso.com; elexon.co.uk,false,""
2025-01-12T06:00:00.000000,Great Britain,Great Britain,GB,181.78,263.02,52.06,26.7, nationalgrideso.com; elexon.co.uk,false,""
2025-01-12T07:00:00.000000,Great Britain,Great Britain,GB,191.07,274.62,49.32,27.34,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-12T08:00:00.000000,Great Britain,Great Britain,GB,186.12,267.26,50.71,28.52, nationalgrideso.com; elexon.co.uk,false,""
2025-01-12T09:00:00.000000,Great Britain,Great Britain,GB,186.72,267.3,50.55,30.57,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-12T10:00:00.000000,Great Britain,Great Britain,GB,183.3,262.66,51.63,33.03, nationalgrideso.com; elexon.co.uk,false,""
2025-01-12T11:00:00.000000,Great Britain,Great Britain,GB,177.52,255.28,52.99,35.18, nationalgrideso.com; elexon.co.uk,false,""
2025-01-12T12:00:00.000000,Great Britain,Great Britain,GB,172.86,249.16,53.92,36.52, nationalgrideso.com; elexon.co.uk,false,""
2025-01-12T13:00:00.000000,Great Britain,Great Britain,GB,168.74,243.37,55.01,37.53, nationalgrideso.com; elexon.co.uk,false,""
2025-01-12T14:00:00.000000,Great Britain,Great Britain,GB,174.98,250.64,53.43,35.8,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-12T15:00:00.000000,Great Britain,Great Britain,GB,181.7,258.51,51.51,33.88, nationalgrideso.com; elexon.co.uk,false,""
2025-01-12T16:00:00.000000,Great Britain,Great Britain,GB,182.37,258.54,51.51,34.64, nationalgrideso.com; elexon.co.uk,false,""
2025-01-12T17:00:00.000000,Great Britain,Great Britain,GB,184.86,260.73,51.47,35.48, nationalgrideso.com; elexon.co.uk,false,""
2025-01-12T18:00:00.000000,Great Britain,Great Britain,GB,184.51,261.08,50.98,37.1, nationalgrideso.com; elexon.co.uk,false,""
2025-01-12T19:00:00.000000,Great Britain,Great Britain,GB,189.16,267.0,49.76,37.47,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-12T20:00:00.000000,Great Britain,Great Britain,GB,187.2,265.45,49.82,38.39,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-12T21:00:00.000000,Great Britain,Great Britain,GB,171.74,246.15,53.89,42.19, nationalgrideso.com; elexon.co.uk,false,""
2025-01-12T22:00:00.000000,Great Britain,Great Britain,GB,147.48,215.52,60.5,47.64, nationalgrideso.com; elexon.co.uk,false,""
2025-01-12T23:00:00.000000,Great Britain,Great Britain,GB,116.98,177.59,69.02,54.7,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-13T00:00:00.000000,Great Britain,Great Britain,GB,107.32,165.49,71.73,56.96,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-13T01:00:00.000000,Great Britain,Great Britain,GB,105.83,162.73,71.98,57.47,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-13T02:00:00.000000,Great Britain,Great Britain,GB,104.24,161.3,72.29,57.87, nationalgrideso.com; elexon.co.uk,false,""
2025-01-13T03:00:00.000000,Great Britain,Great Britain,GB,105.65,163.47,71.88,57.61,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-13T04:00:00.000000,Great Britain,Great Britain,GB,105.47,163.13,71.99,57.79,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-13T05:00:00.000000,Great Britain,Great Britain,GB,112.69,171.97,70.05,56.28, nationalgrideso.com; elexon.co.uk,false,""
2025-01-13T06:00:00.000000,Great Britain,Great Britain,GB,137.14,202.13,63.54,51.16,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-13T07:00:00.000000,Great Britain,Great Britain,GB,153.38,221.86,59.06,48.16,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-13T08:00:00.000000,Great Britain,Great Britain,GB,161.95,232.11,57.0,46.78,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-13T09:00:00.000000,Great Britain,Great Britain,GB,153.99,222.67,58.87,50.0, nationalgrideso.com; elexon.co.uk,false,""
2025-01-13T10:00:00.000000,Great Britain,Great Britain,GB,145.05,211.53,61.12,52.26, nationalgrideso.com; elexon.co.uk,false,""
2025-01-13T11:00:00.000000,Great Britain,Great Britain,GB,129.99,192.3,65.31,55.22, nationalgrideso.com; elexon.co.uk,false,""
2025-01-13T12:00:00.000000,Great Britain,Great Britain,GB,130.81,193.12,65.06,54.93, nationalgrideso.com; elexon.co.uk,false,""
2025-01-13T13:00:00.000000,Great Britain,Great Britain,GB,132.49,195.01,64.66,53.74, nationalgrideso.com; elexon.co.uk,false,""
2025-01-13T14:00:00.000000,Great Britain,Great Britain,GB,136.14,199.41,63.77,52.81,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-13T15:00:00.000000,Great Britain,Great Britain,GB,146.98,213.08,60.72,50.86,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-13T16:00:00.000000,Great Britain,Great Britain,GB,153.52,220.95,59.23,50.3, nationalgrideso.com; elexon.co.uk,false,""
2025-01-13T17:00:00.000000,Great Britain,Great Britain,GB,160.89,229.49,58.06,49.38, nationalgrideso.com; elexon.co.uk,false,""
2025-01-13T18:00:00.000000,Great Britain,Great Britain,GB,159.36,227.84,58.38,49.23, nationalgrideso.com; elexon.co.uk,false,""
2025-01-13T19:00:00.000000,Great Britain,Great Britain,GB,157.72,226.45,58.39,49.27, nationalgrideso.com; elexon.co.uk,false,""
2025-01-13T20:00:00.000000,Great Britain,Great Britain,GB,153.17,221.1,59.11,49.76, nationalgrideso.com; elexon.co.uk,false,""
2025-01-13T21:00:00.000000,Great Britain,Great Britain,GB,142.55,207.76,62.01,52.07,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-13T22:00:00.000000,Great Britain,Great Britain,GB,121.79,182.19,67.7,56.65,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-13T23:00:00.000000,Great Britain,Great Britain,GB,109.04,166.4,71.37,59.43, nationalgrideso.com; elexon.co.uk,false,""
2025-01-14T00:00:00.000000,Great Britain,Great Britain,GB,97.56,151.94,74.27,61.72,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-14T01:00:00.000000,Great Britain,Great Britain,GB,105.35,161.77,72.07,59.78, nationalgrideso.com; elexon.co.uk,false,""
2025-01-14T02:00:00.000000,Great Britain,Great Britain,GB,102.94,159.13,72.72,60.23,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-14T03:00:00.000000,Great Britain,Great Britain,GB,100.5,156.49,73.37,60.74, nationalgrideso.com; elexon.co.uk,false,""
2025-01-14T04:00:00.000000,Great Britain,Great Britain,GB,98.86,154.69,73.89,60.99, nationalgrideso.com; elexon.co.uk,false,""
2025-01-14T05:00:00.000000,Great Britain,Great Britain,GB,99.55,155.64,73.68,60.81, nationalgrideso.com; elexon.co.uk,false,""
2025-01-14T06:00:00.000000,Great Britain,Great Britain,GB,128.85,192.35,65.64,54.06,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-14T07:00:00.000000,Great Britain,Great Britain,GB,167.01,239.84,55.38,45.51, nationalgrideso.com; elexon.co.uk,false,""
2025-01-14T08:00:00.000000,Great Britain,Great Britain,GB,182.86,259.34,51.53,42.08,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-14T09:00:00.000000,Great Britain,Great Britain,GB,184.28,261.89,50.95,41.6,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-14T10:00:00.000000,Great Britain,Great Britain,GB,180.11,256.94,51.94,42.48,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-14T11:00:00.000000,Great Britain,Great Britain,GB,179.63,256.76,51.98,42.33, nationalgrideso.com; elexon.co.uk,false,""
2025-01-14T12:00:00.000000,Great Britain,Great Britain,GB,178.99,256.51,52.14,41.69, nationalgrideso.com; elexon.co.uk,false,""
2025-01-14T13:00:00.000000,Great Britain,Great Britain,GB,179.05,256.75,52.09,40.49,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-14T14:00:00.000000,Great Britain,Great Britain,GB,195.83,277.69,47.55,35.66,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-14T15:00:00.000000,Great Britain,Great Britain,GB,206.06,290.33,45.07,33.95,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-14T16:00:00.000000,Great Britain,Great Britain,GB,208.68,293.06,44.72,33.45, nationalgrideso.com; elexon.co.uk,false,""
2025-01-14T17:00:00.000000,Great Britain,Great Britain,GB,224.4,312.18,41.63,30.43, nationalgrideso.com; elexon.co.uk,false,""
2025-01-14T18:00:00.000000,Great Britain,Great Britain,GB,219.2,305.62,42.77,32.0, nationalgrideso.com; elexon.co.uk,false,""
2025-01-14T19:00:00.000000,Great Britain,Great Britain,GB,220.79,308.39,41.91,31.37, nationalgrideso.com; elexon.co.uk,false,""
2025-01-14T20:00:00.000000,Great Britain,Great Britain,GB,219.5,307.52,41.79,31.34,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-14T21:00:00.000000,Great Britain,Great Britain,GB,210.27,296.28,43.78,32.91, nationalgrideso.com; elexon.co.uk,false,""
2025-01-14T22:00:00.000000,Great Britain,Great Britain,GB,196.54,279.38,47.46,35.65, nationalgrideso.com; elexon.co.uk,false,""
2025-01-14T23:00:00.000000,Great Britain,Great Britain,GB,184.81,264.75,50.58,38.02,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-15T00:00:00.000000,Great Britain,Great Britain,GB,176.83,254.72,52.82,39.9, nationalgrideso.com; elexon.co.uk,false,""
2025-01-15T01:00:00.000000,Great Britain,Great Britain,GB,178.89,257.43,52.28,39.39,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-15T02:00:00.000000,Great Britain,Great Britain,GB,177.63,256.01,52.7,39.55,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-15T03:00:00.000000,Great Britain,Great Britain,GB,169.49,245.89,54.77,41.51,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-15T04:00:00.000000,Great Britain,Great Britain,GB,175.11,253.52,53.35,39.74,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-15T05:00:00.000000,Great Britain,Great Britain,GB,186.7,267.86,49.98,36.67,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-15T06:00:00.000000,Great Britain,Great Britain,GB,207.84,294.69,44.22,32.13, nationalgrideso.com; elexon.co.uk,false,""
2025-01-15T07:00:00.000000,Great Britain,Great Britain,GB,225.36,315.66,39.63,29.04, nationalgrideso.com; elexon.co.uk,false,""
2025-01-15T08:00:00.000000,Great Britain,Great Britain,GB,231.17,322.04,38.9,28.9,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-15T09:00:00.000000,Great Britain,Great Britain,GB,225.53,314.25,40.67,29.41, nationalgrideso.com; elexon.co.uk,false,""
2025-01-15T10:00:00.000000,Great Britain,Great Britain,GB,221.3,309.43,41.59,31.19,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-15T11:00:00.000000,Great Britain,Great Britain,GB,210.63,296.64,43.92,33.71,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-15T12:00:00.000000,Great Britain,Great Britain,GB,206.01,291.09,45.14,35.44, nationalgrideso.com; elexon.co.uk,false,""
2025-01-15T13:00:00.000000,Great Britain,Great Britain,GB,205.21,290.41,45.23,35.09,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-15T14:00:00.000000,Great Britain,Great Britain,GB,204.38,289.07,45.32,34.66, nationalgrideso.com; elexon.co.uk,false,""
2025-01-15T15:00:00.000000,Great Britain,Great Britain,GB,208.87,294.06,44.11,32.36, nationalgrideso.com; elexon.co.uk,false,""
2025-01-15T16:00:00.000000,Great Britain,Great Britain,GB,219.28,305.49,42.49,32.01,elexon.co.uk;  nationalgrideso.com,false,""
2025-01-15T17:00:00.000000,Great Britain,Great Britain,GB,229.68,317.6,41.01,32.65,elexon.co.uk;  nationalgrideso.com,false,""
